equipo_id,codigo_inventario,numero_serie,nombre_equipo,clase_funcional,marca,modelo,clase_riesgo,criticidad,fecha_adquisicion,costo_adquisicion,vida_util_anios,modalidad_propiedad,fecha_vencimiento_garantia,bajo_plan_mantenimiento,estrategia_mantenimiento,estado_actual
697,EQ-00697,SN-0697-40294451,Bomba de infusión,Soporte vital,Baxter,BA-788,III,Alta,2010-01-25,1639000.0,11,Propio,,True,Interno,Bueno
698,EQ-00698,SN-0698-55012320,Glucómetro,Apoyo a diagnóstico,Abbott,AB-691,II,Baja,2025-06-29,70000.0,13,Propio,,True,Externo,Regular
699,EQ-00699,SN-0699-81946170,Glucómetro,Apoyo a diagnóstico,Abbott,AB-242,II,Baja,2013-12-26,55000.0,8,Propio,2015-11-06,True,Contrato,Bueno
700,EQ-00700,SN-0700-36419939,Ventilador mecánico,Soporte vital,Dräger,DR-381,III,Alta,2023-11-02,24035000.0,13,Propio,2025-02-15,True,Interno,Bueno
701,EQ-00701,SN-0701-55298053,Centrífuga,Laboratorio,Hettich,HE-532,I,Baja,2014-11-05,2785000.0,14,Propio,,True,Interno,Bueno
702,EQ-00702,SN-0702-16323959,Electroestimulador,Rehabilitación,Globus,GL-164,II,Baja,2023-05-14,2524000.0,8,Propio,,True,Interno,Bueno
703,EQ-00703,SN-0703-95360510,Termómetro clínico,Apoyo a diagnóstico,Riester,RI-820,II,Media,2015-07-05,38000.0,10,Propio,2017-06-23,True,Interno,Regular
704,EQ-00704,SN-0704-99282309,Electrocardiógrafo,Monitoreo,Schiller,SC-881,II,Alta,2012-08-25,1669000.0,13,Comodato,2015-08-10,True,Interno,Bueno
705,EQ-00705,SN-0705-26335348,Balanza clínica,Apoyo a diagnóstico,Detecto,DE-320,I,Baja,2011-10-25,670000.0,10,Propio,2013-10-09,True,Externo,Regular
706,EQ-00706,SN-0706-24551818,Tallímetro,Apoyo a diagnóstico,Tanita,TA-627,I,Baja,2019-10-28,180000.0,12,Comodato,2021-08-01,True,Externo,Regular
707,EQ-00707,SN-0707-85542200,Desfibrilador,Soporte vital,ZOLL,ZO-207,III,Alta,2012-05-18,7462000.0,11,Propio,,True,Interno,Regular
708,EQ-00708,SN-0708-46669583,Camilla de transporte,Apoyo a diagnóstico,Hillrom/Baxter,HI-407,I,Baja,2018-01-28,3432000.0,14,Propio,,True,Contrato,Bueno
709,EQ-00709,SN-0709-56442194,Tallímetro,Apoyo a diagnóstico,Detecto,DE-584,I,Baja,2017-04-04,271000.0,11,Propio,,True,Externo,Bueno
710,EQ-00710,SN-0710-40787826,Selladora térmica,Esterilización,MELAG,ME-647,I,Media,2021-10-13,2054000.0,10,Propio,2024-04-26,False,Contrato,Bueno
711,EQ-00711,SN-0711-98246371,Mesa de inspección,Esterilización,Steelco,ST-418,I,Alta,2019-05-16,2331000.0,13,Propio,2021-04-29,False,Interno,Bueno
712,EQ-00712,SN-0712-53404134,Mesa de inspección,Esterilización,Getinge,GE-736,I,Baja,2016-09-18,1230000.0,8,Propio,2019-07-31,True,Interno,Bueno
713,EQ-00713,SN-0713-27523437,Bomba de infusión,Soporte vital,Mindray,MI-940,III,Alta,2025-04-05,1979000.0,10,Propio,,False,Externo,Bueno
714,EQ-00714,SN-0714-60976092,Bomba de infusión,Soporte vital,ICU Medical,IC-940,III,Alta,2013-02-16,1530000.0,10,Arriendo,,True,Externo,Bueno
715,EQ-00715,SN-0715-67468837,Lavadora desinfectora,Esterilización,STERIS,ST-575,II,Media,2018-10-28,21362000.0,7,Propio,,True,Interno,Bueno
716,EQ-00716,SN-0716-90575911,Selladora térmica,Esterilización,hawo,HA-886,I,Media,2013-09-25,1557000.0,15,Propio,,True,Contrato,Bueno
717,EQ-00717,SN-0717-98133915,Esfigmomanómetro,Apoyo a diagnóstico,Welch Allyn/Hillrom,WE-570,II,Alta,2022-10-30,137000.0,9,Propio,2023-10-31,True,Externo,Bueno
718,EQ-00718,SN-0718-95449286,Otoscopio,Apoyo a diagnóstico,HEINE,HE-351,I,Media,2017-07-07,610000.0,9,Propio,2020-05-27,False,Interno,Regular
719,EQ-00719,SN-0719-28426022,Balanza clínica,Apoyo a diagnóstico,Detecto,DE-921,I,Baja,2017-12-14,625000.0,11,Propio,2020-01-03,True,Externo,Bueno
720,EQ-00720,SN-0720-92385450,Esfigmomanómetro,Apoyo a diagnóstico,Omron,OM-599,II,Media,2019-04-03,207000.0,12,Propio,2021-09-22,False,Interno,Bueno
721,EQ-00721,SN-0721-27821425,Termómetro clínico,Apoyo a diagnóstico,Microlife,MI-295,II,Baja,2020-09-28,119000.0,12,Comodato,,True,Interno,Bueno
722,EQ-00722,SN-0722-52222017,Bomba de infusión,Soporte vital,ICU Medical,IC-900,III,Alta,2016-12-11,1564000.0,12,Propio,2018-02-02,True,Interno,Bueno
723,EQ-00723,SN-0723-26262238,Desfibrilador,Soporte vital,Philips,PH-444,III,Alta,2025-08-09,5016000.0,11,Propio,2027-05-28,True,Contrato,Bueno
724,EQ-00724,SN-0724-66312257,Termómetro clínico,Apoyo a diagnóstico,Microlife,MI-109,II,Baja,2021-06-25,124000.0,11,Propio,2023-10-31,True,Interno,Bueno
725,EQ-00725,SN-0725-42107959,Microscopio,Laboratorio,Leica,LE-467,I,Alta,2013-10-01,2224000.0,12,Propio,2014-10-12,False,Interno,Regular
726,EQ-00726,SN-0726-22872853,Esfigmomanómetro,Apoyo a diagnóstico,Omron,OM-570,II,Baja,2016-09-11,170000.0,7,Propio,2018-10-05,True,Externo,Bueno
727,EQ-00727,SN-0727-67935866,Bomba de infusión,Soporte vital,BD/CareFusion,BD-788,III,Alta,2013-02-09,886000.0,7,Comodato,,True,Interno,Bueno
728,EQ-00728,SN-0728-14736438,Rayos X portátil,Imagenología,Philips,PH-371,II,Alta,2025-01-19,54793000.0,11,Propio,,True,Externo,Bueno
729,EQ-00729,SN-0729-42965355,Carro de transporte estéril,Esterilización,CISA Group,CI-335,I,Media,2014-06-09,1429000.0,15,Propio,2015-11-13,False,Interno,Bueno
730,EQ-00730,SN-0730-41682476,Otoscopio,Apoyo a diagnóstico,Riester,RI-867,I,Baja,2019-11-10,470000.0,13,Propio,,True,Contrato,Bueno
731,EQ-00731,SN-0731-73884271,Balanza clínica,Apoyo a diagnóstico,Health o meter,HE-730,I,Baja,2017-02-10,672000.0,10,Comodato,2018-07-22,True,Interno,Bueno
732,EQ-00732,SN-0732-81995345,Cuna radiante,Neonatología,Medix,ME-600,II,Alta,2016-02-06,7533000.0,13,Propio,,True,Interno,Regular
733,EQ-00733,SN-0733-62376756,Glucómetro,Apoyo a diagnóstico,Gima,GI-366,II,Media,2023-11-10,58000.0,13,Comodato,,False,Externo,Bueno
734,EQ-00734,SN-0734-65869205,Ecógrafo,Imagenología,Philips,PH-636,II,Media,2024-07-18,13251000.0,13,Propio,,True,Contrato,Bueno
735,EQ-00735,SN-0735-73603976,Esfigmomanómetro,Apoyo a diagnóstico,Welch Allyn/Hillrom,WE-585,II,Alta,2022-12-30,129000.0,10,Propio,2024-04-21,True,Contrato,Bueno
736,EQ-00736,SN-0736-30763873,Fototerapia,Neonatología,Fanem,FA-288,II,Alta,2011-01-08,3337000.0,13,Propio,2012-11-07,False,Contrato,Bueno
737,EQ-00737,SN-0737-59661764,Incubadora,Neonatología,Fanem,FA-815,III,Media,2018-11-18,15914000.0,14,Propio,2021-01-24,True,Interno,Bueno
738,EQ-00738,SN-0738-47677712,Bomba de infusión,Soporte vital,Baxter,BA-618,III,Alta,2024-07-02,2000000.0,14,Propio,,True,Contrato,Bueno
739,EQ-00739,SN-0739-63769790,Tallímetro,Apoyo a diagnóstico,Detecto,DE-692,I,Baja,2010-06-19,294000.0,10,Comodato,2012-02-10,True,Contrato,Bueno
740,EQ-00740,SN-0740-73791379,Bomba de infusión,Soporte vital,Fresenius Kabi,FR-676,III,Alta,2020-02-28,1480000.0,13,Propio,2022-05-12,True,Interno,Bueno
741,EQ-00741,SN-0741-94368349,Camilla de transporte,Apoyo a diagnóstico,Malvestio,MA-385,I,Media,2015-12-30,3093000.0,7,Propio,,False,Interno,Bueno
742,EQ-00742,SN-0742-28300476,Esfigmomanómetro,Apoyo a diagnóstico,A&D Medical,AD-588,II,Baja,2019-06-18,254000.0,11,Arriendo,2022-03-20,False,Externo,Bueno
743,EQ-00743,SN-0743-61769376,Bomba de infusión,Soporte vital,Fresenius Kabi,FR-806,III,Alta,2011-01-16,1813000.0,13,Propio,,False,Externo,Bueno
744,EQ-00744,SN-0744-50653073,Electroestimulador,Rehabilitación,DJO/Compex,DJ-697,II,Baja,2012-03-16,1576000.0,10,Propio,2014-03-21,False,Externo,Bueno
745,EQ-00745,SN-0745-51591635,Centrífuga,Laboratorio,Hettich,HE-987,I,Media,2015-03-17,4546000.0,13,Propio,2017-03-23,False,Interno,Bueno
746,EQ-00746,SN-0746-44675785,Monitor multiparámetro,Monitoreo,Bionet,BI-296,III,Alta,2019-03-14,4290000.0,10,Propio,,True,Contrato,Bueno
747,EQ-00747,SN-0747-66177479,Carro de transporte estéril,Esterilización,MMM Group,MM-562,I,Alta,2014-03-17,1977000.0,12,Comodato,2017-02-18,True,Contrato,Bueno
748,EQ-00748,SN-0748-16910513,Bomba de infusión,Soporte vital,Fresenius Kabi,FR-569,III,Alta,2025-03-30,1390000.0,8,Propio,,False,Externo,Bueno
749,EQ-00749,SN-0749-47097365,Termómetro clínico,Apoyo a diagnóstico,Omron,OM-888,II,Baja,2024-10-13,163000.0,7,Propio,2026-06-22,True,Interno,Bueno
750,EQ-00750,SN-0750-88115010,Tallímetro,Apoyo a diagnóstico,Detecto,DE-428,I,Baja,2015-09-30,258000.0,6,Propio,2018-04-01,True,Interno,Regular
751,EQ-00751,SN-0751-71885547,Incubadora,Neonatología,Fanem,FA-528,III,Alta,2011-10-22,15060000.0,11,Propio,,True,Interno,Regular
752,EQ-00752,SN-0752-88261185,Desfibrilador,Soporte vital,ZOLL,ZO-239,III,Alta,2018-08-20,5417000.0,6,Comodato,2019-12-03,True,Contrato,Regular
753,EQ-00753,SN-0753-21893446,Glucómetro,Apoyo a diagnóstico,Abbott,AB-270,II,Baja,2023-03-14,67000.0,8,Propio,,True,Externo,Bueno
754,EQ-00754,SN-0754-77829153,Tallímetro,Apoyo a diagnóstico,Tanita,TA-825,I,Alta,2022-08-03,264000.0,10,Propio,2024-04-26,True,Externo,Bueno
755,EQ-00755,SN-0755-60794663,Bomba de infusión,Soporte vital,B. Braun,BB-285,III,Media,2011-06-11,1564000.0,13,Comodato,,False,Interno,Bueno
756,EQ-00756,SN-0756-13037193,Bicicleta ergométrica,Rehabilitación,Monark,MO-305,I,Baja,2023-12-14,2889000.0,10,Propio,,False,Externo,Regular
757,EQ-00757,SN-0757-25886826,Esfigmomanómetro,Apoyo a diagnóstico,Welch Allyn/Hillrom,WE-284,II,Media,2017-07-02,309000.0,14,Propio,,True,Interno,Bueno
758,EQ-00758,SN-0758-30393029,Termómetro clínico,Apoyo a diagnóstico,Microlife,MI-112,II,Baja,2015-08-11,131000.0,12,Propio,2017-08-12,False,Contrato,Bueno
759,EQ-00759,SN-0759-71056134,Bomba de infusión,Soporte vital,Fresenius Kabi,FR-463,III,Media,2017-06-12,1710000.0,10,Comodato,2019-02-19,True,Contrato,Bueno
760,EQ-00760,SN-0760-44468536,Bomba de infusión,Soporte vital,Mindray,MI-954,III,Alta,2019-08-24,1988000.0,14,Propio,,False,Externo,Bueno
761,EQ-00761,SN-0761-88580935,Mesa de inspección,Esterilización,CISA Group,CI-941,I,Alta,2015-01-25,1529000.0,8,Propio,2017-08-10,True,Externo,Bueno
762,EQ-00762,SN-0762-68482016,Otoscopio,Apoyo a diagnóstico,Welch Allyn/Hillrom,WE-558,I,Baja,2022-11-17,469000.0,11,Propio,2025-04-01,False,Interno,Bueno
763,EQ-00763,SN-0763-46346933,Carro de transporte estéril,Esterilización,Belimed,BE-350,I,Media,2012-05-12,1737000.0,13,Comodato,,True,Contrato,Bueno
764,EQ-00764,SN-0764-45063602,Camilla de transporte,Apoyo a diagnóstico,Malvestio,MA-398,I,Baja,2016-01-03,4426000.0,13,Propio,2018-06-30,True,Contrato,Bueno
765,EQ-00765,SN-0765-21946896,Ventilador mecánico,Soporte vital,Mindray,MI-317,III,Media,2010-12-19,18870000.0,8,Propio,2013-07-26,False,Interno,Bueno
766,EQ-00766,SN-0766-25910898,Camilla de transporte,Apoyo a diagnóstico,Stryker/Physio-Control,ST-463,I,Alta,2013-12-25,4069000.0,12,Propio,,True,Externo,Bueno
767,EQ-00767,SN-0767-67547350,Desfibrilador,Soporte vital,Mindray,MI-717,III,Alta,2014-07-12,5521000.0,11,Propio,,False,Externo,Bueno
768,EQ-00768,SN-0768-63374404,Bomba de infusión,Soporte vital,Baxter,BA-534,III,Alta,2012-12-05,1735000.0,14,Comodato,,True,Interno,Bueno
769,EQ-00769,SN-0769-26803633,Oftalmoscopio,Apoyo a diagnóstico,HEINE,HE-436,I,Baja,2024-03-01,652000.0,12,Propio,2025-08-27,True,Interno,Bueno
770,EQ-00770,SN-0770-78824886,Lavadora desinfectora,Esterilización,Belimed,BE-451,II,Media,2017-04-05,23823000.0,9,Propio,2020-01-10,False,Interno,Regular
771,EQ-00771,SN-0771-94573983,Glucómetro,Apoyo a diagnóstico,Abbott,AB-993,II,Baja,2023-06-12,54000.0,14,Propio,,True,Interno,Bueno
772,EQ-00772,SN-0772-35891696,Esfigmomanómetro,Apoyo a diagnóstico,Riester,RI-103,II,Baja,2018-02-08,145000.0,11,Comodato,,False,Externo,Bueno
773,EQ-00773,SN-0773-51447479,Electrocardiógrafo,Monitoreo,Philips,PH-412,II,Alta,2017-12-09,2157000.0,12,Propio,,False,Contrato,Bueno
774,EQ-00774,SN-0774-33458542,Electroestimulador,Rehabilitación,Zimmer MedizinSysteme,ZI-248,II,Baja,2014-01-01,1107000.0,7,Propio,2015-05-16,False,Interno,Bueno
775,EQ-00775,SN-0775-85659774,Motor endodoncia,Odontología,NSK,NS-434,II,Baja,2016-09-15,1565000.0,8,Propio,,True,Contrato,Bueno
776,EQ-00776,SN-0776-71135933,Glucómetro,Apoyo a diagnóstico,Gima,GI-303,II,Media,2019-09-24,49000.0,13,Propio,2021-12-09,True,Interno,Bueno
777,EQ-00777,SN-0777-51096965,Bomba de infusión,Soporte vital,Mindray,MI-974,III,Alta,2025-01-24,1436000.0,15,Propio,,True,Contrato,Bueno
778,EQ-00778,SN-0778-72967734,Fototerapia,Neonatología,Atom Medical,AT-595,II,Media,2010-11-16,2569000.0,9,Propio,2013-11-01,True,Contrato,Bueno
779,EQ-00779,SN-0779-76997033,Esfigmomanómetro,Apoyo a diagnóstico,Welch Allyn/Hillrom,WE-266,II,Baja,2022-08-30,317000.0,11,Propio,2024-11-11,True,Interno,Bueno
780,EQ-00780,SN-0780-66834084,Refrigerador clínico,Laboratorio,Haier Biomedical,HA-418,I,Alta,2024-01-27,5644000.0,15,Propio,,False,Contrato,Bueno
781,EQ-00781,SN-0781-80512863,Espirómetro,Apoyo a diagnóstico,MIR,MI-471,II,Media,2018-12-17,2353000.0,11,Propio,,True,Interno,Bueno
782,EQ-00782,SN-0782-87621521,Bomba de infusión,Soporte vital,Mindray,MI-863,III,Alta,2015-12-28,1207000.0,11,Propio,2018-05-26,False,Contrato,Regular
783,EQ-00783,SN-0783-19694445,Bicicleta ergométrica,Rehabilitación,Technogym,TE-746,I,Baja,2015-12-31,3153000.0,8,Propio,,False,Interno,Bueno
784,EQ-00784,SN-0784-23712480,Bomba de infusión,Soporte vital,ICU Medical,IC-872,III,Alta,2015-01-18,1812000.0,12,Propio,2016-07-27,True,Interno,Bueno
785,EQ-00785,SN-0785-55341216,Baño termorregulado,Laboratorio,Thermo Fisher Scientific,TH-785,I,Media,2017-11-10,792000.0,12,Comodato,2019-05-04,False,Interno,Bueno
786,EQ-00786,SN-0786-38291534,Electrocardiógrafo,Monitoreo,Mindray,MI-514,II,Alta,2021-05-05,1971000.0,13,Arriendo,,True,Externo,Bueno
787,EQ-00787,SN-0787-35815509,Camilla de transporte,Apoyo a diagnóstico,Hillrom/Baxter,HI-811,I,Media,2016-04-15,4831000.0,8,Comodato,,True,Externo,Bueno
788,EQ-00788,SN-0788-31362573,Desfibrilador,Soporte vital,Nihon Kohden,NI-186,III,Media,2012-11-13,4397000.0,9,Propio,2015-07-19,True,Interno,Bueno
789,EQ-00789,SN-0789-21009549,Incubadora,Neonatología,GE HealthCare/Ohmeda,GE-127,III,Alta,2017-01-25,13537000.0,11,Propio,2018-05-26,False,Externo,Bueno
790,EQ-00790,SN-0790-21599162,Máquina de anestesia,Soporte vital,Dräger,DR-274,III,Media,2014-04-26,53552000.0,12,Propio,2016-08-27,True,Contrato,Bueno
791,EQ-00791,SN-0791-93037222,Bomba PCA,Soporte vital,BD/CareFusion,BD-270,III,Alta,2017-04-10,2779000.0,11,Propio,,True,Interno,Regular
792,EQ-00792,SN-0792-81823135,Termómetro clínico,Apoyo a diagnóstico,Omron,OM-153,II,Media,2013-05-06,185000.0,14,Propio,,True,Externo,Bueno
793,EQ-00793,SN-0793-24798141,Glucómetro,Apoyo a diagnóstico,Gima,GI-554,II,Baja,2025-10-13,62000.0,11,Propio,,True,Contrato,Bueno
794,EQ-00794,SN-0794-60379450,Electrocardiógrafo,Monitoreo,Philips,PH-296,II,Media,2015-05-28,4078000.0,9,Propio,,True,Externo,Bueno
795,EQ-00795,SN-0795-37804737,Bomba PCA,Soporte vital,Baxter,BA-863,III,Media,2012-09-23,3131000.0,14,Propio,,True,Interno,Bueno
796,EQ-00796,SN-0796-40188242,Termómetro clínico,Apoyo a diagnóstico,Braun,BR-714,II,Baja,2019-10-22,119000.0,8,Propio,2021-08-06,False,Contrato,Bueno
797,EQ-00797,SN-0797-98251965,Tallímetro,Apoyo a diagnóstico,Tanita,TA-923,I,Baja,2019-02-24,370000.0,13,Propio,,True,Interno,Bueno
798,EQ-00798,SN-0798-70200827,Camilla de transporte,Apoyo a diagnóstico,Malvestio,MA-812,I,Baja,2022-05-14,3182000.0,8,Propio,,True,Contrato,Bueno
799,EQ-00799,SN-0799-51032691,Balanza clínica,Apoyo a diagnóstico,SECA,SE-820,I,Media,2018-03-25,1228000.0,14,Propio,,True,Interno,Bueno
800,EQ-00800,SN-0800-53846591,Microscopio,Laboratorio,Olympus/Evident,OL-934,I,Media,2016-02-20,2392000.0,8,Comodato,2017-11-12,True,Interno,Bueno
801,EQ-00801,SN-0801-25082119,Monitor multiparámetro,Monitoreo,Bionet,BI-758,III,Media,2018-05-05,4641000.0,11,Propio,,True,Contrato,Baja
802,EQ-00802,SN-0802-31702180,Tallímetro,Apoyo a diagnóstico,Tanita,TA-201,I,Media,2014-06-24,221000.0,9,Propio,2016-09-21,True,Contrato,Bueno
803,EQ-00803,SN-0803-62822763,Termómetro clínico,Apoyo a diagnóstico,Omron,OM-634,II,Baja,2014-12-17,53000.0,8,Propio,2017-04-03,True,Interno,Bueno
804,EQ-00804,SN-0804-80797375,Ecógrafo,Imagenología,Mindray,MI-327,II,Alta,2013-10-05,56805000.0,9,Propio,,True,Contrato,Bueno
805,EQ-00805,SN-0805-89034699,Glucómetro,Apoyo a diagnóstico,Abbott,AB-896,II,Baja,2026-01-20,71000.0,11,Propio,2027-10-25,True,Interno,Bueno
806,EQ-00806,SN-0806-57389337,Oftalmoscopio,Apoyo a diagnóstico,Riester,RI-496,I,Baja,2019-04-22,552000.0,13,Propio,,True,Contrato,Bueno
807,EQ-00807,SN-0807-97228030,Monitor multiparámetro,Monitoreo,Bionet,BI-250,III,Alta,2025-01-25,4826000.0,9,Propio,2027-01-12,False,Interno,Bueno
808,EQ-00808,SN-0808-55077119,Esfigmomanómetro,Apoyo a diagnóstico,Welch Allyn/Hillrom,WE-855,II,Media,2023-01-25,213000.0,8,Propio,,False,Contrato,Bueno
809,EQ-00809,SN-0809-25359936,Monitor signos vitales,Monitoreo,Nihon Kohden,NI-363,II,Media,2016-09-19,1196000.0,15,Propio,2019-01-24,True,Externo,Bueno
810,EQ-00810,SN-0810-37209195,Selladora térmica,Esterilización,Tuttnauer,TU-661,I,Alta,2015-03-25,1305000.0,12,Propio,,True,Interno,Bueno
811,EQ-00811,SN-0811-97778719,Camilla de transporte,Apoyo a diagnóstico,Malvestio,MA-841,I,Media,2026-02-21,3189000.0,11,Comodato,,True,Interno,Regular
812,EQ-00812,SN-0812-26770562,Glucómetro,Apoyo a diagnóstico,Abbott,AB-513,II,Media,2026-04-13,53000.0,14,Propio,2027-07-09,False,Interno,Bueno
813,EQ-00813,SN-0813-22615519,Monitor multiparámetro,Monitoreo,Nihon Kohden,NI-200,III,Alta,2015-05-02,2950000.0,15,Propio,2017-02-22,True,Interno,Regular
814,EQ-00814,SN-0814-86272751,Lavadora desinfectora,Esterilización,CISA Group,CI-671,II,Media,2023-05-08,25600000.0,13,Propio,2024-05-30,False,Interno,Bueno
815,EQ-00815,SN-0815-43803186,Desfibrilador,Soporte vital,Stryker/Physio-Control,ST-962,III,Alta,2010-04-12,6823000.0,12,Propio,,True,Interno,Bueno
816,EQ-00816,SN-0816-25509279,Glucómetro,Apoyo a diagnóstico,Abbott,AB-718,II,Media,2026-03-23,49000.0,14,Propio,,False,Contrato,Bueno
817,EQ-00817,SN-0817-24130199,Electroestimulador,Rehabilitación,BTL,BT-486,II,Baja,2016-07-24,2918000.0,14,Propio,,True,Interno,Bueno
818,EQ-00818,SN-0818-61962446,Balanza clínica,Apoyo a diagnóstico,Gima,GI-595,I,Alta,2019-03-26,587000.0,13,Propio,,True,Contrato,Bueno
819,EQ-00819,SN-0819-49712182,Bomba de infusión,Soporte vital,Fresenius Kabi,FR-878,III,Alta,2010-04-30,2389000.0,10,Propio,2011-12-27,True,Externo,Bueno
820,EQ-00820,SN-0820-14583228,Otoscopio,Apoyo a diagnóstico,Riester,RI-384,I,Media,2024-09-26,419000.0,10,Propio,2026-10-15,True,Interno,Bueno
821,EQ-00821,SN-0821-38251909,Cuna radiante,Neonatología,Atom Medical,AT-358,II,Alta,2018-03-12,7265000.0,10,Propio,2019-11-13,False,Interno,Bueno
822,EQ-00822,SN-0822-51591595,Arco C,Imagenología,Philips,PH-380,II,Media,2025-07-03,115427000.0,14,Propio,,True,Contrato,Bueno
823,EQ-00823,SN-0823-66562909,Camilla de transporte,Apoyo a diagnóstico,Stryker/Physio-Control,ST-389,I,Baja,2021-07-01,5038000.0,13,Propio,,True,Externo,Bueno
824,EQ-00824,SN-0824-19659795,Esfigmomanómetro,Apoyo a diagnóstico,Microlife,MI-812,II,Baja,2021-03-30,268000.0,12,Propio,,True,Interno,Bueno
825,EQ-00825,SN-0825-67131500,Camilla de transporte,Apoyo a diagnóstico,Malvestio,MA-344,I,Media,2013-05-29,3402000.0,12,Propio,,True,Externo,Bueno
826,EQ-00826,SN-0826-23700564,Glucómetro,Apoyo a diagnóstico,Abbott,AB-923,II,Media,2020-04-06,59000.0,10,Comodato,2022-08-31,False,Interno,Bueno
827,EQ-00827,SN-0827-64494070,Ecógrafo,Imagenología,Philips,PH-771,II,Media,2018-02-25,16067000.0,15,Propio,,True,Externo,Bueno
828,EQ-00828,SN-0828-86831339,Electrocardiógrafo,Monitoreo,GE HealthCare,GE-897,II,Alta,2015-06-28,2877000.0,11,Comodato,,True,Externo,Bueno
829,EQ-00829,SN-0829-11945348,Termómetro clínico,Apoyo a diagnóstico,Omron,OM-378,II,Media,2016-05-30,59000.0,13,Propio,,False,Interno,Bueno
830,EQ-00830,SN-0830-26896002,Desfibrilador,Soporte vital,ZOLL,ZO-159,III,Alta,2013-10-30,3907000.0,11,Comodato,2015-10-24,True,Externo,Regular
831,EQ-00831,SN-0831-17941771,Esfigmomanómetro,Apoyo a diagnóstico,Welch Allyn/Hillrom,WE-824,II,Baja,2011-02-13,138000.0,14,Propio,,True,Interno,Regular
832,EQ-00832,SN-0832-84379180,Bomba de infusión,Soporte vital,Fresenius Kabi,FR-139,III,Alta,2013-05-23,1268000.0,11,Propio,,False,Interno,Bueno
833,EQ-00833,SN-0833-60839460,Tallímetro,Apoyo a diagnóstico,Tanita,TA-478,I,Baja,2024-03-15,349000.0,9,Propio,,False,Contrato,Bueno
834,EQ-00834,SN-0834-37311584,Termómetro clínico,Apoyo a diagnóstico,Welch Allyn/Hillrom,WE-566,II,Media,2022-05-12,91000.0,8,Comodato,2024-02-14,True,Interno,Bueno
835,EQ-00835,SN-0835-72462932,Bomba de infusión,Soporte vital,BD/CareFusion,BD-477,III,Alta,2021-02-24,947000.0,11,Propio,,True,Externo,Bueno
836,EQ-00836,SN-0836-65321284,Ventilador mecánico,Soporte vital,Philips,PH-467,III,Alta,2024-11-05,33357000.0,10,Propio,2027-07-24,True,Externo,Bueno
837,EQ-00837,SN-0837-29131585,Monitor multiparámetro,Monitoreo,Spacelabs,SP-316,III,Media,2025-05-28,4054000.0,12,Propio,2026-10-26,True,Interno,Bueno
838,EQ-00838,SN-0838-82170440,Esfigmomanómetro,Apoyo a diagnóstico,Microlife,MI-194,II,Baja,2019-11-12,113000.0,13,Propio,2022-02-28,True,Interno,Bueno
839,EQ-00839,SN-0839-32419913,Monitor multiparámetro,Monitoreo,GE HealthCare,GE-309,III,Media,2026-03-11,3187000.0,12,Propio,,False,Externo,Bueno
840,EQ-00840,SN-0840-99923964,Incubadora,Neonatología,Fanem,FA-401,III,Alta,2020-01-24,15127000.0,13,Comodato,2023-01-16,True,Contrato,Bueno
841,EQ-00841,SN-0841-70649445,Ecógrafo,Imagenología,Mindray,MI-847,II,Media,2017-10-03,44885000.0,13,Propio,,False,Externo,Bueno
842,EQ-00842,SN-0842-55708313,Unidad dental,Odontología,Belmont,BE-400,I,Baja,2016-08-29,12578000.0,14,Arriendo,,True,Contrato,Bueno
843,EQ-00843,SN-0843-52587238,Doppler vascular,Apoyo a diagnóstico,Gima,GI-624,II,Media,2020-07-21,1192000.0,11,Propio,2022-02-12,True,Contrato,Bueno
844,EQ-00844,SN-0844-21287089,Bomba PCA,Soporte vital,B. Braun,BB-739,III,Alta,2011-11-06,2828000.0,11,Propio,2014-02-09,True,Interno,Bueno
845,EQ-00845,SN-0845-76567659,Monitor multiparámetro,Monitoreo,Dräger,DR-570,III,Alta,2017-12-16,4773000.0,14,Propio,,True,Interno,Bueno
846,EQ-00846,SN-0846-37591628,Bomba de infusión,Soporte vital,Mindray,MI-659,III,Alta,2013-05-16,1461000.0,10,Propio,,False,Externo,Bueno
847,EQ-00847,SN-0847-83823837,Glucómetro,Apoyo a diagnóstico,Abbott,AB-197,II,Baja,2013-12-28,45000.0,13,Propio,,True,Interno,Bueno
848,EQ-00848,SN-0848-49835587,Balanza clínica,Apoyo a diagnóstico,SECA,SE-474,I,Media,2014-07-10,996000.0,8,Propio,,False,Interno,Bueno
849,EQ-00849,SN-0849-70521581,Monitor signos vitales,Monitoreo,Nihon Kohden,NI-908,II,Alta,2021-01-09,1595000.0,11,Propio,,True,Interno,Regular
